country,count,outliers,outliers_percent,average,std,p10,q1,median,q3,iqr,min,max
Russia,97,0,0.0,29.123121714777753,11.163213071581495,16.971383012173913,22.06733376,26.20846912,33.642302400000005,11.574968640000005,11.0548944,53.677610572687215
Vietnam,38,0,0.0,16.48993282229966,9.99406124142581,7.7330008,10.162538770588236,12.956184675770924,20.78053661764706,10.617997847058822,6.27424,50.037064
