country,count,outliers,outliers_percent,average,std,p10,q1,median,q3,iqr,min,max
Russia,72,5,6.944444444444445,28.5953264703608,14.451568046726937,14.703374400000001,19.7836064,24.320988800000002,33.21794710588235,13.434340705882352,8.1460608,72.745716
Vietnam,61,1,1.639344262295082,23.37354827111111,11.223671649350678,9.948591799999999,13.077869000000002,24.47607166666667,29.724212,16.646343,5.137034,52.938900000000004
