country,count,outliers,outliers_percent,average,std,p10,q1,median,q3,iqr,min,max
Russia,4,0,0.0,1.8998163152380951,0.053009351687215565,1.8672699519999998,1.8750739085714285,1.87940944,1.9041518466666667,0.029077938095238176,1.862067314285714,1.9783790666666665
Vietnam,9,0,0.0,1.097992,0.33566359396413553,0.72702756,0.8195726,1.156813,1.3685686000000001,0.5489960000000002,0.6235026,1.5646386
