country,count,outliers,outliers_percent,average,std,p10,q1,median,q3,iqr,min,max
Russia,6,0,0.0,1.0246025155555556,0.6079293782630608,0.58812392,0.64591916,0.7390014666666667,1.2517142533333334,0.6057950933333334,0.53610544,2.09599648
Vietnam,4,1,25.0,0.9110719333333334,0.18531813396786975,0.7568302,0.8391796,0.9764286,1.0156426,0.17646300000000004,0.7019306000000001,1.0548566
