country,supermarket,product_category,product_name,normalized_price,is_outlier
Vietnam,Winmart,orange,Cam Ai Cập (KG),3.1331986,False
Vietnam,Winmart,orange,Cam sành loại 1 (KG),0.8980006,False
Vietnam,Co.op,orange,Cam vàng Ai Cập hộp 4T 1kg-H990 – F (kg),5.4507460000000005,False
Vietnam,Co.op,orange,Cam Úc (kg),2.5842026000000002,False
Vietnam,Co.op,orange,Cam sành Coop Select kg – RPL (kg),0.9372146,False
Vietnam,Co.op,orange,Cam sành loại 1 – kg (kg),0.8195726,False
Vietnam,Co.op,orange,Cam xoàn loại 1 kg (kg),1.666595,False
Vietnam,Co.op,orange,Cam Ai Cập (kg),1.9567786,False
Vietnam,Co.op,orange,Cam sành Coop Select túi kg (kg),0.9764286,False
