country,supermarket,product_category,product_name,normalized_price,is_outlier
Vietnam,Winmart,bread,Bánh mỳ Paket Bảo Ngọc gói 108g (G1),4.429729629629629,False
Vietnam,Winmart,bread,Bánh Sandwich nhỏ  Bảo Ngọc  gói 275g (G1),2.851927272727273,False
Vietnam,Winmart,bread,Bánh mì sandwich Staff gói 275g (G1),2.7093309090909092,False
Vietnam,Winmart,bread,Bánh mỳ Otto Sandwich tươi lạt gói 220g (G1),2.94105,False
Vietnam,Co.op,bread,Bánh baguette mini 125g-SS990 – F (phần),2.195984,False
Vietnam,Co.op,bread,Bánh baguette Pháp 300g-SS990 – F (phần),2.4835533333333335,False
Vietnam,Co.op,bread,Bánh mì tươi 160g-SS990 – F (phần),3.1861375,False
Vietnam,Co.op,bread,Bánh baguette dài 230g-SS990 – F (phần),1.7049565217391305,False
Vietnam,Co.op,bread,Bánh Sandwich óc chó 250g – F (bịch),5.019392,False
Vietnam,Co.op,bread,Bánh sandwich 250g – F (gói),3.764544,False
Vietnam,Co.op,bread,Bánh mì sandwich 275g (cái),2.9232254545454546,False
Vietnam,Co.op,bread,Bánh mì sandwich tươi lạt Otto 450g (gói),2.4051253333333333,False
Vietnam,Co.op,bread,Bánh mì sandwich tươi lạt Otto 220g (bịch),2.7628045454545456,False
Vietnam,Co.op,bread,Bánh mì Plain trắng 130g – SB990 (cái),6.032923076923077,False
Vietnam,Co.op,bread,Bánh mì sandwich Staff 275g (cái),2.837667636363636,False
Vietnam,Co.op,bread,Bánh mì sandwich Staff 110g (cái),3.172769090909091,False
Vietnam,Co.op,bread,Bánh mì Paket Bảo Ngọc 108g (cái),4.357111111111112,False
