category_id,name,price,pricing_unit,supermarket
243,"Кофе растворимый MONARCH Velour натуральный  порошкообразный, 95г",544.89,95г,Lenta
243,"Кофе растворимый с добавлением молотого ЛЕНТА натуральный сублимированный, 90",273.68,90г,Lenta
243,"Кофе зерновой EGOISTE Noir, 1кг",3402.1,1000г,Lenta
243,"Кофе молотый EGOISTE Espresso, 250г",1021.05,250г,Lenta
243,"Кофе зерновой EGOISTE Espresso, 250г",1021.05,250г,Lenta
243,"Какао в капсулах TASSIMO Milka, 8кап",810.52,8кап,Lenta
243,"Кофе зерновой ЖОКЕЙ Традиционный жареный, 900г",1701.05,900г,Lenta
243,"Кофе растворимый MONARCH Original натуральный сублимированный, стик, 1,8г",22.49,"1,8г",Lenta
243,"Кофе растворимый НЕСКАФЕ Classic Crema натуральный порошкообразный, 95г",373.69,95г,Lenta
243,"Кофе растворимый 365 ДНЕЙ Arabica натуральный гранулированный, 50г",63.15,50г,Lenta
243,"Кофе молотый COFFESSO Classico Italiano в фильтр-стаканах, 5шт",284.29,45г,Lenta
243,"Кофе молотый COFFESSO Crema Delicato жареный, 45г",422.1,45г,Lenta
243,"Кофе зерновой ЛЕНТА жареный, 500г",842.1,500г,Lenta
243,"Кофе зерновой MONARCH Original натуральный жареный, 230г",632.63,230г,Lenta
243,"Кофе молотый MONARCH Original натуральный жареный, 230г",632.63,230г,Lenta
243,"Кофе зерновой MONARCH Original натуральный жареный, 800г",1782.19,800г,Lenta
243,"Кофе зерновой CARTE NOIRE натуральный жареный, 230г",839.49,230г,Lenta
243,"Кофе молотый CARTE NOIRE натуральный жареный, 230г",726.99,230г,Lenta
243,"Кофе зерновой CARTE NOIRE натуральный жареный, 800г",2306.49,800г,Lenta
243,"Кофе молотый MONARCH Original Классический натуральный жареный, 70г",210.52,70г,Lenta
243,"Кофе растворимый CARTE NOIRE Original натуральный сублимированный, ст/б, 190г",1853.49,190г,Lenta
243,"Кофе молотый ЛЕНТА Amaretto натуральный жареный, 150г",231.59,150г,Lenta
243,"Кофе молотый ЛЕНТА Irish cream натуральный жареный, 150г",231.59,150г,Lenta
243,"Кофе растворимый МОСКОФЕ Индийский Кофе натуральный порошкообразный ж/б, 90г",397.89,90г,Lenta
243,"Кофе зерновой LAVAZZA Crema e Aroma натуральный жареный, 1кг",3402.1,1кг,Lenta
243,"Кофе растворимый MONARCH Gold натуральный сублимированный, 95г",478.94,95г,Lenta
243,"Кофе растворимый BUSHIDO Kodo сублимированный, ст/б, 95г",1409.47,95г,Lenta
243,"Кофе зерновой ЖОКЕЙ Классический жареный, 900г",1664.99,900г,Lenta
243,"Кофе растворимый EGOISTE Noir сублимированный, ст/б, 100г",801.99,100г,Lenta
243,"Кофе зерновой ЖОКЕЙ По-восточному жареный, 250г",665.29,250г,Lenta
243,"Кофе растворимый НЕСКАФЕ Голд бариста, 400г",1927.99,400г,Lenta
243,"Кофе растворимый с добавлением молотого ЛЕНТА сублимированный, 180г",526.31,180г,Lenta
243,"Кофе молотый 365 ДНЕЙ жареный, 250г",263.15,250г,Lenta
243,"Кофе зерновой 365 ДНЕЙ жареный, 800г",799.99,800г,Lenta
243,"Кофе растворимый BUSHIDO Light Katana сублимированный, ст/б, 100г",1184.2,100г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Gold натуральный сублимированный, ст/б, 95г",559.99,95г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Gold натуральный сублимированный, ст/б, 190г",810.59,190г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Gold натуральный сублимированный, ст/б, 75г",527.36,75г,Lenta
243,"Кофе молотый JARDIN Cafe Eclair жареный, 250г",496.49,250г,Lenta
243,"Кофе зерновой JARDIN Кафе Эклер жареный, 250г",596.89,250г,Lenta
243,"Кофе зерновой JARDIN Ethiopia Euphoria жареный, 1кг",2891.57,1000г,Lenta
243,"Кофе зерновой JARDIN Bravo Brazilia жареный, 1кг",2891.57,1000г,Lenta
243,"Кофе молотый в капсулах JARDIN Ristretto жареный, 10кап",482.99,10кап,Lenta
243,"Кофе молотый в капсулах JARDIN Andante жареный, 10кап",482.99,10кап,Lenta
243,"Кофе молотый в капсулах JARDIN Vivo жареный, 10кап",482.99,10кап,Lenta
243,"Кофе молотый в капсулах JARDIN Vanillia жареный, 10кап",405.49,10кап,Lenta
243,"Кофе молотый в капсулах JARDIN Allonge жареный, 10кап",427.39,10кап,Lenta
243,"Кофе молотый в капсулах L’OR Espresso Delizioso натуральный жареный, 10шт",576.49,10кап,Lenta
243,"Кофе молотый ЛЕНТА натуральный жареный, 250г",421.05,250г,Lenta
243,"Кофе молотый в капсулах L’OR Espresso Ristretto натуральный жареный, 10кап",576.49,10кап,Lenta
243,"Кофе молотый в капсулах L'OR Espresso Lungo Profondo натуральный жареный, 10кап",452.99,10кап,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Gold натуральный сублимированный, ст/б, 47,5г",341.09,"47,5г",Lenta
243,"Кофе зерновой JARDIN Americano Crema жареный, 250г",596.89,250г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Голд натуральный сублимированный, 750г",2878.49,750г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Gold натуральный сублимированный, 500г",1886.49,500г,Lenta
243,"Напиток кофейный растворимый MACCOFFEE Cappuccino di Torino с шоколадной крошкой, 10пак",356.84,10пак,Lenta
243,"Кофе молотый EGOISTE Velvet, 200г",908.49,200г,Lenta
243,"Кофе зерновой EGOISTE Velvet, 200г",908.49,200г,Lenta
243,"Кофе зерновой JARDIN Americano Crema жареный, 1кг",2244.2,1000г,Lenta
243,"Кофе зерновой L’OR Crema Absolu Classique натуральный жареный, 1кг",3402.1,1000г,Lenta
243,Кофе молотый ALTA ROMA Vero,713.69,250г,Lenta
243,"Кофе зерновой JARDIN Браво Бразилия, 250г",1021.05,250г,Lenta
243,"Кофе зерновой JARDIN Эфиопия Эйфория жаренный, 250г",1021.05,250г,Lenta
243,"Кофе молотый JARDIN Bravo Brazilia жареный, 250г",1021.05,250г,Lenta
243,"Кофе молотый JARDIN Эфиопия Эйфория жаренный, 250г",1021.05,250г,Lenta
243,"Кофе молотый в капсулах L'OR Espresso Lungo Elegante натуральный жареный, 10кап",576.49,10кап,Lenta
243,"Кофе растворимый МОСКОВСКАЯ КОФЕЙНЯ НА ПАЯХЪ Мокко сублимированный ст/б, 95г",503.19,95г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold натуральный, 130г",426.39,130г,Lenta
243,"Кофе растворимый EGOISTE Velvet Freeze Jar сублимированный, ст/б, 95г",1871.57,95г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold натуральный сублимированный, 220г",818.99,220г,Lenta
243,"Кофе зерновой BUSHIDO Sensei, 227г",1021.05,227г,Lenta
243,"Кофе молотый BUSHIDO Sensei, 227г",1021.05,227г,Lenta
243,"Кофе зерновой BUSHIDO Red Katana, 227г",1021.05,227г,Lenta
243,"Кофе молотый BUSHIDO Red Katana, 227г",1021.05,227г,Lenta
243,"Кофе растворимый с добавлением молотого CARTE NOIRE Privilege натуральный сублимированный ст/б, 95г",1051.99,95г,Lenta
243,"Кофе зерновой BUSHIDO Red Katana, 1кг",3742.1,1000г,Lenta
243,"Кофе зерновой KIMBO Aroma Intenso натуральный, 1кг",3564.2,1000г,Lenta
243,"Кофе растворимый MONARCH Gold натуральный сублимированный, 500г",1812.49,500г,Lenta
243,"Кофе зерновой EGOISTE Espresso, 1кг",3402.1,1000г,Lenta
243,"Кофе растворимый EGOISTE Double Espresso Freeze Jar сублимированный ст/б, 100г",964.2,100г,Lenta
243,"Кофе растворимый с добавлением молотого ЛЕНТА натуральный ст/б, 95г",336.84,95г,Lenta
243,"Кофе капсульный JARDIN Набор ассорти молотый жареный, 102г",1154.49,102г,Lenta
243,"Кофе зерновой BUSHIDO Specialty, 227г",1101.09,227г,Lenta
243,"Кофе молотый BUSHIDO Specialty, 227г",1102.1,227г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Classic, 500г",1200.99,500г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Classic ст/б, 95г",422.1,95г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Classic, 130г",327.49,130г,Lenta
243,"Кофе молотый в капсулах TASSIMO L'OR XL Intense натуральный жареный, 16кап",705.26,16кап,Lenta
243,"Кофе молотый в капсулах MONARCH Lungo 8 Intenso натуральный жареный, 10кап",512.49,10кап,Lenta
243,"Кофе молотый в капсулах MONARCH Espresso 10 Intenso натуральный жареный, 10кап",512.49,10кап,Lenta
243,"Кофе молотый в капсулах MONARCH Espresso 7 Classico натуральный жареный, 10кап",512.49,10кап,Lenta
243,"Кофе зерновой TOLEDO натуральный жареный, 500г",696.49,500г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Barista ст/б, 170г",932.63,170г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Classic, 190г",652.99,190г,Lenta
243,"Кофе молотый BUSHIDO Black Katana, 227г",1021.05,227г,Lenta
243,"Кофе зерновой BUSHIDO Black Katana, 227г",1021.05,227г,Lenta
243,"Напиток кофейный растворимый BONVIDA Classic 3в1, 50пак",578.99,50пак,Lenta
243,"Напиток кофейный растворимый ЛЕНТА Cappuccino 3в1, 10пак",147.39,10пак,Lenta
243,"Напиток кофейный растворимый НЕСКАФЕ Rich&Creamy Classic 3в1, 14,5г",31.57,"14,5г",Lenta
243,"Кофе зерновой CARTE NOIRE Crema Delice жареный натуральный, 230г",757.19,230г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Aroma сублимированный с добавлением натурального жареного молотого, ст/б, 85г",421.49,85г,Lenta
243,"Кофе зерновой JARDIN Cafe Eclair жареный, 1кг",2382.1,1000г,Lenta
243,"Кофе зерновой BUSHIDO Black Katana, 1кг",3742.1,1000г,Lenta
243,"Кофе молотый ЛЕНТА натуральный жареный с ароматом лесного ореха, 150г",231.59,150г,Lenta
243,"Кофе зерновой CARTE NOIRE Crema Delice, 800г",2328.99,800г,Lenta
243,"Кофе растворимый CARTE NOIRE Elegant натуральный сублимированный, ст/б, 95г",1051.99,95г,Lenta
243,"Кофе зерновой FRESCO Arabica Blend натуральный средняя обжарка, 1кг",1996.99,1000г,Lenta
243,"Кофе молотый FRESCO Arabica Solo, 200г",503.19,200г,Lenta
243,"Кофе молотый CARTE NOIRE Crema delice натуральный жареный, 230г",982.99,230г,Lenta
243,"Кофе растворимый НЕСКАФЕ Classic Crema натуральный, 120г",374.99,120г,Lenta
243,"Кофе зерновой STILE DI VITA Venezia жареный, 250г",583.49,250г,Lenta
243,"Кофе зерновой STILE DI VITA Napoli жареный, 250г",473.69,250г,Lenta
243,"Кофе зерновой STILE DI VITA Napoli жареный, 1кг",1590.99,1000г,Lenta
243,"Кофе зерновой STILE DI VITA Firenze жареный, 250г",530.49,250г,Lenta
243,"Кофе молотый EGOISTE Grand Cru, 250г",1191.57,250г,Lenta
243,"Кофе зерновой EGOISTE Grand Cru, 250г",1191.57,250г,Lenta
243,"Кофе зерновой EGOISTE Grand Cru, 1кг",3157.89,1000г,Lenta
243,"Кофе зерновой EGOISTE Truffle Crema, 250г",698.99,250г,Lenta
243,"Кофе зерновой EGOISTE Truffle Crema, 1кг",3911.57,1000г,Lenta
243,"Кофе молотый BONVIDA натуральный жареный средняя обжарка, 1кг",1999.99,1000г,Lenta
243,"Кофе растворимый MONARCH Hazelnut натуральный сублимированный с ароматом  лесного ореха, 95г",558.49,95г,Lenta
243,"Кофе растворимый MONARCH Original сублимированный, 270г",1455.49,,Lenta
243,"Кофе растворимый MONARCH Gold натуральный сублимированный,  190г",972.63,190г,Lenta
243,"Напиток кофейный растворимый MACCOFFEE Latte Al Caramello со вкусом карамели, 5x22г",187.36,110г,Lenta
243,"Напиток кофейный растворимый НЕСКАФЕ Classic Капучино, 18г",51.57,18г,Lenta
243,"Напиток кофейный растворимый НЕСКАФЕ Latte, 18г",51.57,18г,Lenta
243,"Кофе молотый ЖИВОЙ КОФЕ Арабика, 200г",454.73,200г,Lenta
243,"Кофе растворимый НЕСКАФЕ Голд натуральный сублимированный, 900г",3211.99,900г,Lenta
243,"Кофе молотый CARTE NOIRE Intense Absolu натуральный жареный, 230г",982.99,230г,Lenta
243,"Кофе молотый FRESCO Arabica Blend, 250г",575.79,250г,Lenta
243,"Кофе молотый для турки и чашки FRESCO Arabica Gusto, 250г",551.57,250г,Lenta
243,"Кофе растворимый CARTE NOIRE Voyage au bresil натуральный сублимированный, 90г",1060.49,90г,Lenta
243,"Кофе зерновой CARTE NOIRE Intense Absolu натуральный жареный, 800г",2114.73,800г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Арома Интенс, 170г",915.78,170г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Alta Rica натуральный сублимированный,  170г",932.63,170г,Lenta
243,"Кофе растворимый Нескафе Голд Крема натуральный, 170г",932.63,170г,Lenta
243,"Кофе растворимый MONARCH Brazilian Selection натуральный сублимированный, 180г",973.49,180г,Lenta
243,"Напиток кофейный растворимый MONARCH 3в1 Классика, 675г",1069.47,675г,Lenta
243,"Напиток кофейный растворимый MONARCH 3в1 Классика, 13,5г",30.52,"13,5г",Lenta
243,"Кофе растворимый MONARCH Brazilian Selection натуральный сублимированный, 95г",625.99,95г,Lenta
243,"Напиток кофейный растворимый CARTE NOIRE Капучино, 15г",35.99,15г,Lenta
243,"Кофе молотый JARDIN Ориджинал оро жареный, 250г",818.94,250г,Lenta
243,"Кофе зерновой JARDIN Ориджинал оро жареный, 250г",818.94,250г,Lenta
243,"Кофе зерновой JARDIN Ориджинал оро жареный, 1кг",2551.57,1000г,Lenta
243,"Кофе зерновой LE SELECT Espresso Crema жареный, 1кг",2466.31,1000г,Lenta
243,"Кофе растворимый НЕСКАФЕ Classic Crema натуральный, 190г",648.42,190г,Lenta
243,"Напиток кофейный растворимый MACCOFFEE Original 3в1, 20г",31.57,20г,Lenta
243,"Кофе зерновой PREMIUM CLUB Espresso, 1кг",2525.27,1000г,Lenta
243,"Кофе в капсулах PREMIUM CLUB Italliano amaretto натуральный жареный молотый, 10шт",356.99,10кап,Lenta
243,"Кофе зерновой PREMIUM CLUB Classic, 1кг",2525.27,1000г,Lenta
243,"Кофе в капсулах PREMIUM CLUB Americano натуральный жареный молотый, 10шт",378.94,10кап,Lenta
243,"Кофе в капсулах PREMIUM CLUB Espresso натуральный жареный молотый, 10шт",350.49,10кап,Lenta
243,"Кофе растворимый ЛЕНТА с ароматом ирландского крема сублимированный, 95г",259.99,95г,Lenta
243,"Кофе растворимый ЛЕНТА с ароматом лесного ореха сублимированный, 95г",259.99,95г,Lenta
243,"Кофе растворимый ЛЕНТА с ароматом тирамису сублимированный, 95г",259.99,95г,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Light, 10кап",442.1,10кап,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Medium, 10кап",442.1,10кап,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Strong, 10кап",442.1,10кап,Lenta
243,"Кофе зерновой BONVIDA Espresso, 1кг",1999.99,1000г,Lenta
243,"Кофе молотый PREMIUM CLUB Ethiopia/Brazil в индивидуальных фильтр-пакетах, 5шт",389.47,5шт,Lenta
243,"Кофе молотый PREMIUM CLUB Classic, 250г",631.57,250г,Lenta
243,"Кофе молотый PREMIUM CLUB Espresso, 250г",631.57,250г,Lenta
243,"Кофе молотый PREMIUM CLUB Ethiopia в индивидуальных фильтр-пакетах, 5шт",389.47,5шт,Lenta
243,"Кофе молотый PREMIUM CLUB Brazil в индивидуальных фильтр-пакетах, 5шт",389.47,5шт,Lenta
243,"Кофе зерновой POETTI Daily Mokka натуральный жареный, 1кг",2211.57,1000г,Lenta
243,"Кофе зерновой POETTI Daily Arabica, 250г",577.49,250г,Lenta
243,"Кофе молотый POETTI Daily Arabica для чашки, 250г",583.49,250г,Lenta
243,"Кофе молотый POETTI Daily Classic Crema, 250г",559.99,250г,Lenta
243,"Кофе зерновой POETTI Daily Classic Crema, 250г",559.99,250г,Lenta
243,"Кофе молотый POETTI Daily Mokka, 250г",559.99,250г,Lenta
243,"Кофе молотый POETTI Leggenda Original натуральный жареный, 250г",762.1,250г,Lenta
243,"Кофе молотый POETTI Leggenda Ruby натуральный жареный, 250г",762.1,250г,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Cappuccino, 10кап",378.94,10кап,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Classic Flat White, 10кап",378.94,10кап,Lenta
243,"Кофе молотый в капсулах PREMIUM CLUB Latte Macchiato Caramel, 10кап",378.94,10кап,Lenta
243,"Кофе зерновой POETTI Leggenda Original, 1кг",2891.57,1000г,Lenta
243,"Кофе зерновой POETTI Leggenda Ruby, 1кг",2891.57,1000г,Lenta
243,"Кофе зерновой POETTI Leggenda Oro, 1кг",2891.57,1000г,Lenta
243,"Набор подарочный Travel Кофе и стакан белый, 295г",263.15,295г,Lenta
243,"Кофе зерновой POETTI Leggenda Oro натуральный жареный, 250г",762.1,250г,Lenta
243,"Кофе зерновой POETTI Leggenda Original натуральный жареный, 250г",762.1,250г,Lenta
243,"Кофе молотый MACCOFFEE Pure Espresso Forte натуральный жареный, 250г",518.99,250г,Lenta
243,"Кофе растворимый с добавлением молотого НЕСКАФЕ Classic натуральный,  190г",534.49,190г,Lenta
243,"Напиток кофейный НЕСКАФЕ Крепкий 3в1 натуральный, 290г",299.99,290г,Lenta
243,"Напиток кофейный НЕСКАФЕ Мягкий 3в1 натуральный, 290г",511.57,290г,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Barista натуральный, 170г",932.63,170г,Lenta
243,"Кофе молотый в капсулах CARTE NOIRE Lungo Profond натуральный жареный, 10кап",681.05,10кап,Lenta
243,"Кофе молотый в капсулах CARTE NOIRE Riche Espresso натуральный жареный, 10кап",635.49,10кап,Lenta
243,"Кофе молотый в капсулах CARTE NOIRE Colombia Origin натуральный жареный, 10кап",635.49,10кап,Lenta
243,"Кофе молотый ЖОКЕЙ Классический жареный, 100г",226.31,100г,Lenta
243,"Кофе молотый ЖОКЕЙ По-восточному жареный, 100г",226.31,100г,Lenta
243,"Кофе растворимый EGOISTE Truffle сублимированный, 95г",1028.99,95г,Lenta
243,"Кофе растворимый c добавлением молотого MONARCH Miligrano натуральный 
сублимированный, 120г",651.99,120г,Lenta
243,"Кофе растворимый EL PASSA сублимированный ароматизированный, 75г",156.89,75г,Lenta
243,"Кофе молотый ROMEO ROSSI Crema натуральный жареный, 250г",681.05,250г,Lenta
243,"Кофе молотый ROMEO ROSSI Intenso натуральный жарнный, 250г",497.99,250г,Lenta
243,"Кофе зерновой EGOISTE Captain, 1кг",3402.1,1000г,Lenta
243,"Кофе зерновой BUSHIDO Sensei, 1кг",3742.1,1000г,Lenta
243,"Кофе зерновой EGOISTE Voyage, 1кг",3402.1,1000г,Lenta
243,"Кофе молотый в капсулах EPSILONPRESSO Lungo жареный, 10кап",771.49,10кап,Lenta
243,"Кофе молотый в капсулах EPSILONPRESSO Napoli жареный, 10кап",771.49,10кап,Lenta
243,"Кофе молотый в капсулах EPSILONPRESSO Caramel жареный, 10кап",763.99,10кап,Lenta
243,"Кофе зерновой ЖИВОЙ КОФЕ Арабика, 200г",407.49,200г,Lenta
243,"Кофе в капсулах ЖИВОЙ КОФЕ Дольче Густо Эспрессо, 12кап",714.73,12кап,Lenta
243,"Кофе в капсулах ЖИВОЙ КОФЕ Дольче Густо Американо, 12кап",620.49,12кап,Lenta
243,"Кофе в капсулах ЖИВОЙ КОФЕ Дольче Густо Латте карамель, 6кап",714.73,6кап,Lenta
243,"Кофе в капсулах ЖИВОЙ КОФЕ Дольче Густо Капучино, 6кап",620.49,6кап,Lenta
243,"Кофе молотый 365 ДНЕЙ жареный, 100г",105.26,100г,Lenta
243,"Кофе растворимый FRESCO Arabica Blend натуральный сублимированный, 500г",2382.1,500г,Lenta
243,"Кофе зерновой SENZARO PALERMO, 1кг",1889.49,1000г,Lenta
243,"Кофе зерновой FRESCO Liberty натуральный среднеобжаренный, 900г",2106.39,900г,Lenta
243,"Кофе в капсулах FIELD FDG Cafe au Lait, 16кап",789.49,16кап,Lenta
243,"Кофе зерновой EGOISTE Captain, 250г",1098.49,250г,Lenta
243,"Кофе молотый EGOISTE Captain, 250г",1109.49,250г,Lenta
243,"Кофе зерновой EGOISTE Voyage, 250г",1069.47,250г,Lenta
243,"Кофе молотый EGOISTE Voyage, 250г",1118.99,250г,Lenta
243,"Кофе зерновой DOLCE ALBERO 100% Arabica, 1кг",2105.26,1000г,Lenta
243,"Кофе зерновой DOLCE ALBERO Mokka, 1кг",2105.26,1000г,Lenta
243,"Кофе зерновой DOLCE ALBERO Espresso, 1кг",2105.26,1000г,Lenta
243,"Кофе зерновой DOLCE ALBERO American 100% Arabica, 1кг",2105.26,1000г,Lenta
243,"Кофе растворимый с добавлением молотого MONARCH Miligrano натуральный 
сублимированный, 200г",988.42,200г,Lenta
243,"Кофе растворимый с добавлением молотого MONARCH Miligrano натуральный сублимированный, 160г",988.42,160г,Lenta
243,"Кофе растворимый с добавлением молотого MONARCH Miligrano натуральный сублимированный, 90г",561.49,90г,Lenta
243,"Кофе молотый AMBASSADOR Adora натуральный жареный, темная обжарка, 95г",269.49,95г,Lenta
243,"Кофе зерновой FRESCO Arabica Espresso натуральный жареный, 1кг",2328.99,1000г,Lenta
243,"Кофе зерновой AMBASSADOR Coffee Cult East Coast натуральный жареный, 1кг",3105.29,1000г,Lenta
243,"Кофе зерновой AMBASSADOR Coffee Cult Master Blend натуральный жареный, 1кг",3159.49,1000г,Lenta
243,"Кофе растворимый MONARCH Original натуральный сублимированный, 130г",746.31,130г,Lenta
243,"Кофе растворимый MONARCH Original Intense натуральный сублимированный, 130г",677.49,130г,Lenta
243,"Кофе молотый MONARCH Brazilian Selection натуральный жареный, 230г",476.49,230г,Lenta
243,"Кофе зерновой MONARCH Brazilian Selection натуральный жареный, 800г",1594.49,800г,Lenta
243,"Кофе в капсулах COFFESSO Сappuccino Crema, 16кап",631.57,16кап,Lenta
243,"Кофе в капсулах COFFESSO Latte Macchiato, 16кап",810.52,16кап,Lenta
243,"Кофе в капсулах COFFESSO Americano Gold, 16кап",631.57,16кап,Lenta
243,"Кофе в капсулах COFFESSO Dolce Caramel, 16кап",586.99,16кап,Lenta
243,"Кофе молотый JULIUS MEINL Ароматный, 220г",993.68,220г,Lenta
243,"Кофе растворимый c добавлением молотого MONARCH Miligrano натуральный сублимированный, 70г",460.99,70г,Lenta
243,"Кофе зерновой MARCO PANATTI Delicato, 1кг",1784.99,1000г,Lenta
243,"Кофе зерновой MARCO PANATTI Intenso, 1кг",1802.99,1000г,Lenta
243,"Кофе молотый MARCO PANATTI Delicato, 250г",526.31,250г,Lenta
243,"Кофе молотый MARCO PANATTI Intenso, 250г",477.49,250г,Lenta
243,"Напиток кофейный растворимый MONARCH Strong 3в1, 650г",965.99,650г,Lenta
243,"Напиток кофейный растворимый JARDIN Капучино премиум микс, 18г",45.26,18г,Lenta
243,"Напиток кофейный растворимый JARDIN Латте премиум микс, 18г",46.39,18г,Lenta
243,"Кофе молотый COFFESSO Crema, 250г",543.15,250г,Lenta
243,"Кофе молотый COFFESSO Mokka, 250г",498.99,250г,Lenta
243,"Кофе молотый COFFESSO Allure, 250г",594.49,250г,Lenta
243,"Кофе зерновой POETTI Neuro Limited Edition, 1кг",2455.49,1000г,Lenta
243,"Набор подарочный сиропов Coffee Express for woman, 466,7г",726.31,"466,7г",Lenta
243,"Кофе молотый POETTI Soul of Havana, 200г",629.47,200г,Lenta
243,"Кофе молотый POETTI Soul of Rome, 200г",438.49,200г,Lenta
243,"Кофе молотый POETTI Soul of Istanbu, 200г",563.15,200г,Lenta
243,"Набор подарочный GOLDEN GIFT Кофе Kimbo Gold молотый, 250г+Чай RN Цейлон, 100г, 350г",1999.99,350г,Lenta
243,"Кофе молотый COFFESSO Brazil Alto жареный, 50г",341.05,50г,Lenta
243,"Кофе зерновой COFFESSO Crema жареный, 250г",546.99,250г,Lenta
243,"Кофе зерновой COFFESSO Mokka жареный, 250г",559.99,250г,Lenta
243,"Кофе зерновой COFFESSO Allure жареный, 250г",607.39,250г,Lenta
243,"Кофе зерновой COFFESSO Mokka жареный, 1кг",1968.49,1000г,Lenta
243,"Кофе зерновой COFFESSO Crema жареный, 1кг",2082.19,1000г,Lenta
243,"Кофе зерновой COFFESSO Allure жареный, 1кг",2317.99,1000г,Lenta
243,"Кофе зерновой COFFESSO Massimo жареный, 1кг",2640.49,1000г,Lenta
243,"Кофе молотый COFFESSO жареный, 50г",284.2,50г,Lenta
243,"Кофе молотый JULIUS MEINL Prasident натуральный жареный, 220г",1021.05,220г,Lenta
243,"Кофе в капсулах POETTI Soul of Rome, 10кап",567.39,10кап,Lenta
243,"Кофе в капсулах POETTI Soul of Havana, 10кап",567.39,10кап,Lenta
243,"Кофе в капсулах POETTI Soul of Istanbul, 10кап",648.49,10кап,Lenta
243,"Кофе молотый в капсулах EGOISTE Peru, 10кап",562.49,10кап,Lenta
243,"Кофе молотый в капсулах EGOISTE Ethiopia, 10кап",746.31,10кап,Lenta
243,"Кофе молотый в капсулах EGOISTE Espresso, 10кап",746.31,10кап,Lenta
243,"Кофе в капсулах COFFESSO Colombia Red, 10кап",438.49,10кап,Lenta
243,"Кофе в капсулах COFFESSO Ethiopia Floral, 10кап",561.05,10кап,Lenta
243,"Кофе в капсулах COFFESSO Brazil Sky, 10кап",438.49,10кап,Lenta
243,"Кофе молотый в капсулах LOR XL Tassimo Классик натуральный жареный, 16кап",715.78,16кап,Lenta
243,"Кофе молотый в капсулах MARCO PANATTI Delicato, 10кап",357.89,10кап,Lenta
243,"Кофе молотый в капсулах MARCO PANATTI Intenso, 10кап",357.89,10кап,Lenta
243,"Кофе молотый в капсулах MARCO PANATTI Mezzo, 10кап",357.89,10кап,Lenta
243,"Кофе молотый в капсулах MONARCH Lungo 6 Classico натуральный жареный, 10кап",522.49,10кап,Lenta
243,"Кофе молотый TIBIO Gold Мокка натуральный жареный, 250г",672.63,250г,Lenta
243,"Кофе растворимый TIBIO Gold Selection натуральный сублимированный, 47,5г",308.42,"47,5г",Lenta
243,"Кофе зерновой TIBIO Gold Мокка натуральный жареный, 250г",551.57,250г,Lenta
243,"Кофе зерновой FRESCO Guatemala натуральный среднеобжаренный, 900г",2187.36,900г,Lenta
243,"Кофе зерновой FRESCO Espresso Italiano натуральный темнообжаренный, 900г",2332.69,900г,Lenta
243,"Кофе молотый COFFEE TURCA Special Turkish, 250г",1143.15,250г,Lenta
243,"Кофе молотый в капсулах EGOISTE Decaf, 10кап",746.31,10кап,Lenta
243,"Кофе растворимый НЕСКАФЕ Gold Aroma Intenso натуральный сублимированный, 500г",1578.94,500г,Lenta
243,"Кофе зерновой MONARCH Gold Arabica натуральный жареный, 800г",1943.15,800г,Lenta
243,"Кофе зерновой MONARCH Gold Arabica натуральный жареный, 200г",526.31,200г,Lenta
243,"Напиток кофейный растворимый 365 ДНЕЙ Classic 3в1, 10пак",84.2,180г,Lenta
243,"Напиток кофейный растворимый ВЫБОР СЕМЬИ Classic 3в1, 20пак",231.57,360г,Lenta
243,"Кофе молотый SIBARISTICA Uganda, 6шт",406.31,60г,Lenta
243,"Кофе молотый SIBARISTICA Ассорти, 6шт",406.31,60г,Lenta
243,"Кофе молотый SIBARISTICA Yellow Submarine, 6шт",406.31,60г,Lenta
243,"Напиток кофейный растворимый DELISSE 3в1 порошкообразный, 14г",17.89,14г,Lenta
