category_id,name,unit_of_measurement,price_reg,price_disc,pricing_clarification
251C13038,Напиток овсяный Nemoloko шоколадный 3.2% 1л,шт,129.99,,1 л
251C13038,Напиток Nemoloko Кокосовый на рисовой основе для питания детей старше 3-х лет 1л,шт,132.99,,1 л
251C13038,Напиток Nemoloko овсяный шоколадный 200мл,шт,29.99,,200 мл
251C13038,Паста Ложка силы арахисовая кремовая 200г,шт,159.99,134.99,200 г
251C13038,Напиток Nemoloko Миндальный на рисовой основе для питания детей старше 3-х лет 1л,шт,132.99,,1 л
251C13038,Напиток Nemoloko Банановый на соевой основе 1л,шт,119.99,104.99,1 л
251C13038,Хумус Классический Рестория Шеф 200г,шт,124.99,,200 г
251C13038,Напиток Nemoloko овсяный классический с витаминами и минералами 200мл,шт,29.99,,200 мл
251C13038,Хумус с кедровыми орешками Рестория Шеф 200г,шт,142.99,,200 г
251C13038,Хумус с острым соусом Рестория Шеф 200г,шт,134.99,,200 г
251C13038,Тофу VegaNova Классический 250г,шт,129.99,,250 г
251C13038,Напиток гречневый Nemoloko классический лайт 1.5% 1л,шт,127.99,,1 л
251C13038,Продукт овсяный Велле Каша с черносливом ферментированный 170г,шт,63.99,54.99,170 г
251C13038,Продукт овсяный Velle Каша с курагой ферментированный 170г,шт,63.99,54.99,170 г
251C13038,Брускетта Bonduelle Хумус из нута 220г,шт,201.59,179.99,250 мл
251C13038,Продукт овсяный Velle Вишня ферментированный питьевой 230мл,шт,71.99,,230 мл
251C13038,Продукт овсяный Velle Облепиха ферментированный питьевой 230г,шт,71.99,,230 г
251C13038,Сорбет Чистая Линия Веселый кактус Клубничный и апельсиновый в глазури 65г,шт,125.99,,65 г
251C13039,Какао-порошок Золотой Ярлык 100г,шт,159.99,139.99,100 г
251C13039,Напиток овсяный Nemoloko шоколадный 3.2% 1л,шт,129.99,,1 л
251C13039,Напиток Nemoloko Кокосовый на рисовой основе для питания детей старше 3-х лет 1л,шт,132.99,,1 л
251C13039,Чай травяной Greenfield Summer Bouquet 25х2г,шт,119.99,102.99,25 шт
251C13039,Напиток Nemoloko овсяный шоколадный 200мл,шт,29.99,,200 мл
251C13039,Напиток Nemoloko Миндальный на рисовой основе для питания детей старше 3-х лет 1л,шт,132.99,,1 л
251C13039,Напиток Nemoloko Банановый на соевой основе 1л,шт,119.99,104.99,1 л
251C13039,Цикорий Большая чашка черничный растворимый 85г,шт,98.99,,85 г
251C13039,Чайный напиток Greenfield Cherry Blossom с ароматом вишни 25х2г,шт,102.99,,25 шт
251C13039,Смузи банан-манго Пятерочка Кафе 0.3л,шт,124.99,,300 мл
251C13039,Цикорий Вкус & Польза растворимый порошкообразный 85г,шт,76.99,59.99,85 г
251C13039,Напиток Nemoloko овсяный классический с витаминами и минералами 200мл,шт,29.99,,200 мл
251C13039,Какао-порошок Красная цена 100г,шт,69.99,,100 г
251C13039,Смузи банан-клубника-базилик Пятерочка Кафе 0.3л,шт,124.99,,300 мл
251C13039,Напиток чайный Herbarus Спокойствие и баланс 10х1.8г,шт,114.99,99.99,10 шт
251C13039,Напиток чайный Вкус & Польза Мята перечная 20x1.5г,шт,73.99,,20 шт
251C13039,Чайный напиток Принцесса Ява Каркадэ 25х1.5г,шт,64.99,,25 шт
251C13039,Чайный напиток Принцесса Ява Каркадэ 80г,шт,123.19,109.99,80 г
251C13039,Напиток чайный Вкус & Польза Шиповник-каркаде 20x1.5г,шт,79.99,69.99,20 шт
251C13039,Какао-порошок Dr. Bakers алкализованный 25г,шт,84.99,69.99,25 г
251C13039,Чай травяной Greenfield Wildberry Rooibus с кусочками земляники и клюквы 25х1.5г,шт,148.99,,25 шт
251C13039,Чайный напиток Herbarus Заряд Витаминов 10x1.8г,шт,114.99,99.99,10 шт
251C13039,Напиток чайный Вкус & Польза Иван-чай 50г,шт,127.99,,50 г
251C13039,Кисель Леовит Желудочный нейтральный 5х20г,шт,239.99,,100 г
251C13039,Напиток гречневый Nemoloko классический лайт 1.5% 1л,шт,127.99,,1 л
251C13039,Цикорий Elza Natural chicory растворимый гранулированный 100г,шт,317.99,,100 г
251C13039,Смузи J7 Полезный завтрак яблоко-персик-манго с овсяными хлопьями 300мл,шт,99.99,,300 мл
251C13039,Чай Tess Flame фруктовый с земляникой и розовым перцем в пакетиках 25х2г,шт,104.99,,50 г
251C13039,Цикорий Вкус & Польза натуральный растворимый сублимированный 85г,шт,319.99,269.99,85 г
251C13039,Смузи J7 Полезный завтрак Яблоко-Ананас-Банан-Киви-Манго 300мл,шт,99.99,,300 мл
251C13039,Чай травяной Greenfield Natural Tisane Lemongrass & Schisandra 20х1.8г,шт,199.99,129.99,20 шт
251C13039,Чайный напиток Greenfield Natural Tisane Lavender & Verbena 20х1.8г,шт,189.99,129.99,20 шт
251C13039,Продукт овсяный Velle Вишня ферментированный питьевой 230мл,шт,71.99,,230 мл
251C13039,Продукт овсяный Velle Облепиха ферментированный питьевой 230г,шт,71.99,,230 г
251C13040,Протеиновый батончик Snaq Fabriq арахис и карамель глазированный 50г,шт,72.99,,50 г
251C13040,"Печенье Snaq Fabriq Арахис, Изюм, Карамель глазированное 45г",шт,119.99,,45 г
251C13040,Пирожное Proteinrex Брауни Лесной Орех протеиновое 50г,шт,134.99,99.99,50 г
251C13040,Пирожное ProteinRex Брауни банан протеиновое с коллагеном 50г,шт,143.99,,50 г
251C13040,Конфета протеиновая Вкус & Польза Миндальный брауни с ореховой начинкой 30г,шт,80.99,,30 г
251C13040,Конфета протеиновая Вкус & Польза с кокосом 30г,шт,80.99,,30 г
251C13040,Батончик-мюсли Здоровый перекус черника 55г,шт,44.99,,55 г
251C13040,БАД  Gls Pharmaceuticals Витамин C без сахара 20шт.,шт,154.99,,20 шт
251C13040,Пирожное ProteinRex Blondie малина протеиновое 50г,шт,156.99,134.99,50 г
251C13040,Батончик Reeel Фисташковое мороженое протеиновый 35г,шт,119.99,99.99,35 г
251C13041,Молоко Простоквашино безлактозное ультрапастеризованное 1.5% БЗМЖ 0.97л,шт,145.59,129.99,970 мл
251C13041,Молоко Сарафаново безлактозное ультрапастеризованное 1.5% БЗМЖ 970мл,шт,129.99,,970 мл
251C13041,Хлебцы Dr.Korner Карамельные кукурузно-рисовые без глютена 90г,шт,102.99,79.99,90 г
251C13041,Биойогурт Актибио безлактозный обогощенный бифидобактериями с голубикой и ежевикой 3% 130г,шт,60.99,,130 г
251C13041,Биойогурт Актибио безлактозный обогащенный бифидобактериями B.Lactis с малиной 3% 130г,шт,57.99,,130 г
251C13041,Биойогурт Актибио с голубикой и ежевикой безлактозный 1.5% 260г,шт,84.99,,260 г
251C13041,Спагетти Federici №3 из риса и кукурузы без глютена 250г,шт,92.99,,250 г
251C13041,Молоко Домик в деревне безлактозное ультрапастеризованное 1.8% БЗМЖ 950г,шт,139.99,,924 мл
251C13041,Биойогурт Актибио с малиной безлактозный 1.5% 260г,шт,84.99,,260 г
251C13041,Йогурт Viola free безлактозный 3.4% 180г,шт,78.99,,180 г
251C13041,Сметана Parmalat Comfort безлактозная 15% БЗМЖ 300г,шт,149.99,,300 г
251C13041,Творог Parmalat Comfort Рассыпчатый безлактозный 5% БЗМЖ 260г,шт,166.99,,260 г
251C13041,Сливки питьевые Parmalat Comfort безлактозные ультрапастеризованные 11% БЗМЖ 500г,шт,209.99,,500 г
251C13041,Сыр Unagrande Моцарелла без лактозы палочки 45% 120г,шт,229.99,169.99,120 г
251C13032,Творог фруктовый Агуша Яблоко-Банан детский 3.9% с 6 месяцев 100г,шт,46.99,,100 г
251C13032,Каша ФрутоНяня Молочная пять злаков с персиком с 6 мес. 200мл,шт,37.99,,200 мл
251C13032,Творог фруктовый Агуша Засыпайка Клубника-Банан-Мелисса детский 3.8% с 6 месяцев 100г,шт,46.99,,100 г
251C13032,Каша ФрутоНяня Молочная пшеничная с 6 мес. 200мл,шт,37.99,,200 мл
251C13032,Пюре ФрутоНяня Салатик из фруктов с 6 мес. 90г,шт,54.99,45.99,90 г
251C13032,Творог фруктовый Агуша Груша детский 3.9% с 6 месяцев 100г,шт,46.99,,100 г
251C13032,"Йогурт Растишка со вкусом пломбира, драже хрустящие шарики с ягодным вкусом 3% 116г",шт,66.99,,116 г
251C13032,"Творог Тема клубника, банан с 6 мес. 4.2% 95г",шт,31.99,,95 г
251C13032,"Пюре ФрутоНяня Яблоко, банан, груша с печеньем с 6 мес. 90г",шт,54.99,45.99,90 г
251C13032,Творог фруктовый Агуша Черника детский 3.9% с 6 месяцев 100г,шт,46.99,,100 г
251C13032,Йогурт питьевой Агуша Клубника-Банан с 8 мес. 2.7% 180г,шт,49.99,43.99,180 г
251C13032,"Десерт ФрутоНяня Яблоко, банан, клубника с 7 мес. 90г",шт,54.99,49.99,90 г
251C13032,"Пюре ФрутоНяня Яблоко, черника с печеньем с 6 мес. 90г",шт,54.99,45.99,90 г
251C13032,Творог Тема с 6 мес. 5% 95г,шт,31.99,,95 г
251C13032,Творог фруктовый Агуша Клубника детский 4% 80г,шт,46.99,,100 г
251C13032,Творог Классический Агуша Первая ложка мягкий детский 4.5% с 6 месяцев 100г,шт,45.99,,100 г
251C13032,Пюре ФрутоНяня Яблоко с 4 мес. 90г,шт,54.99,45.99,90 г
251C13032,Каша ФрутоНяня Молочная овсяная с бананом с 6 мес. 200мл,шт,59.99,,200 мл
251C13032,Напиток кисломолочный Имунеле for Kids Клубничное мороженое 1.5% БЗМЖ 100мл,шт,29.99,,100 мл
