category_id,name,unit_of_measurement,price_reg,price_disc,pricing_clarification
73C24776,Мука Селяночка пшеничная высшего сорта 2кг,шт,139.99,92.99,2 кг
73C24776,Сахар Селяночка белый 1кг,шт,99.99,,1 кг
73C24776,Мука Селяночка Пшеничная хлебопекарная высший сорт 1кг,шт,72.99,,1 кг
73C24776,Соль Экстра йодированная выварочная 500г,шт,75.99,,500 г
73C24776,Сахар Советский Экстра 1кг,шт,102.99,,1 кг
73C24776,Соль Salina пищевая каменная 1кг,шт,38.99,,1 кг
73C24776,Сахар Сытое царство белый кристаллический свекловичный 500г,шт,40.99,,500 г
73C24776,Мука Пышечка пшеничная хлебопекарная высшего сорта 2кг,шт,111.99,102.99,2 кг
73C24776,Мука Селяночка пшеничная хлебопекарная экстра 2кг,шт,169.99,,2 кг
73C24776,Мука Селяночка Блинная классическая 1кг,шт,84.99,,1 кг
73C24776,Соль Sea Salt морская пищевая крупная 500г,шт,66.99,,500 г
73C24776,"Мука Французская Штучка пшеничная сорт экстра, 2кг",шт,151.19,139.99,2 кг
73C24777,Разрыхлитель теста Рестория 10г,шт,12.99,,10 г
73C24777,Ванилин Рестория кристаллический 1.5г,шт,6.99,,1 г
73C24777,Сахар Рестория ванильный 8г,шт,10.99,,8 г
73C24777,Ароматизатор Dr. Bakers Ванилин-Интенсив пищевой 2г,шт,19.99,,2 г
73C24777,Cахар Dr.Bakers ванильный с натуральной ванилью 15г,шт,46.99,,15 г
73C24777,Корица Dr. Bakers молотая 8г,шт,39.99,,8 г
73C24778,Масло подсолнечное Слобода рафинированное дезодорированное 1л,шт,144.99,,1 л
73C24778,Масло Золотая семечка подсолнечное рафинированное 1л,шт,144.99,,1 л
73C24778,Масло Altero подсолнечное с добавлением оливкового 810мл,шт,164.99,,810 мл
73C24778,Масло Олейна подсолнечное рафинированное дезодорированное 1с 1л,шт,164.99,144.99,1 л
73C24778,Масло Золотая Семечка подсолнечное рафинированное 500мл,шт,67.99,,500 мл
73C24778,Масло подсолнечное Благо дезодорированное вымороженное 1л,шт,145.59,133.99,1 л
73C24778,Масло подсолнечное Слобода рафинированное 1.8л,шт,267.99,,1.8 л
73C24778,Масло Селяночка подсолнечное рафинированное дезодорированное 1л,шт,144.99,,1 л
73C24778,Масло Селяночка подсолнечное нерафинированное 650мл,шт,169.99,129.99,650 мл
